DATETIME,NTU,NTU_z,NTU_z_lag0,NTU_z_lag1,NTU_z_lag2,NTU_z_lag3,NTU_z_lag4,NTU_z_lag5,NTU_z_lag6,NTU_z_lag7,NTU_z_lag8,NTU_z_lag9,NTU_z_lag10,NTU_z_lag11,NTU_z_lag12
2025-01-06 07:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.5123949547780569
2025-01-06 09:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569
2025-01-06 11:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081
2025-01-06 13:00:00,0.11,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081
2025-01-06 15:00:00,0.11,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081
2025-01-06 17:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081
2025-01-06 19:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5448461190939592
2025-01-06 21:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592
2025-01-06 23:00:00,0.11,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592
2025-01-07 01:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5286205369360081
2025-01-07 03:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081
2025-01-07 05:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569
2025-01-07 07:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569
2025-01-07 09:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569,-0.5123949547780569
2025-01-07 11:00:00,0.15,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592,-0.5123949547780569
2025-01-07 13:00:00,0.15,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5448461190939592
2025-01-07 15:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592
2025-01-07 17:00:00,0.15,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081
2025-01-07 19:00:00,0.15,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081
2025-01-07 21:00:00,0.15,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592,-0.5286205369360081
2025-01-07 23:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5448461190939592
2025-01-08 01:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569
2025-01-08 03:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569,-0.5123949547780569
2025-01-08 05:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569,-0.5123949547780569
2025-01-08 07:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.5123949547780569
2025-01-08 09:00:00,0.11,-0.5448461190939592,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574
2025-01-08 11:00:00,0.12,-0.5286205369360081,-0.5286205369360081,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547
2025-01-08 13:00:00,0.13,-0.5123949547780569,-0.5123949547780569,-0.5286205369360081,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574,-0.4799437904621547
2025-01-08 15:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.5123949547780569,-0.5286205369360081,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547,-0.49616937262010574
2025-01-08 17:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.49616937262010574,-0.5123949547780569,-0.5286205369360081,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547,-0.4799437904621547
2025-01-08 19:00:00,0.14,-0.49616937262010574,-0.49616937262010574,-0.49616937262010574,-0.49616937262010574,-0.5123949547780569,-0.5286205369360081,-0.5448461190939592,-0.5286205369360081,-0.5286205369360081,-0.5286205369360081,-0.5123949547780569,-0.49616937262010574,-0.4799437904621547,-0.4799437904621547
